uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
36819,0,54,13,41
36820,0,16,74,-58
36822,0,46,34,12
36823,0,5,9,-4
36825,0,43,57,-14
36826,0,11,6,5
36827,0,51,64,-13
36829,0,81,28,53
36830,0,4,55,-51
36833,0,7,19,-12
36834,0,8,1,7
36835,0,191,199,-8
36838,0,36,23,13
36839,0,114,171,-57
36840,0,24,21,3
36841,0,65,51,14
36842,0,6,8,-2
36844,0,3,13,-10
36845,0,30,79,-49
36846,0,15,13,2
36849,0,24,16,8
36850,0,3,10,-7
36851,0,56,111,-55
36853,0,165,118,47
36854,0,20,1,19
36856,0,48,56,-8
36857,0,3,6,-3
36859,0,37,36,1
36861,0,1,21,-20
36862,0,38,48,-10
36863,0,2,3,-1
36865,0,9,2,7
36866,0,61,29,32
36867,0,134,115,19
36868,0,54,90,-36
36869,0,20,22,-2
36870,0,6,7,-1
36871,0,141,112,29
36873,0,34,8,26
36875,0,4,8,-4
36876,0,54,16,38
36878,0,17,7,10
36880,0,125,127,-2
36881,0,5,6,-1
36883,0,24,83,-59
36884,0,25,20,5
36886,0,17,59,-42
36890,0,7,13,-6
36892,0,120,96,24
36893,0,57,80,-23
36895,0,39,58,-19
36896,0,93,59,34
36898,0,2,2,0
36899,0,4,4,0
36900,0,66,26,40
36901,0,4,11,-7
36902,0,45,31,14
36903,0,29,48,-19
36904,0,143,123,20
36905,0,5,4,1
36907,0,45,35,10
36908,0,7,1,6
36910,0,90,65,25
36912,0,16,59,-43
36913,0,2,48,-46
36914,0,27,18,9
36916,0,56,10,46
36917,0,20,28,-8
36918,0,23,27,-4
36919,0,34,41,-7
36921,0,167,224,-57
36922,0,17,16,1
36923,0,12,12,0
36926,0,128,162,-34
36927,0,23,48,-25
36928,0,6,27,-21
36929,0,28,37,-9
36930,0,37,61,-24
36931,0,4,0,4
36934,0,65,87,-22
36935,0,26,34,-8
36936,0,16,21,-5
36937,0,66,42,24
36938,0,12,25,-13
36940,0,8,10,-2
36942,0,36,42,-6
36943,0,9,2,7
36945,0,12,37,-25
36946,0,81,32,49
36947,0,26,51,-25
36950,0,7,2,5
36951,0,16,18,-2
36952,0,1,12,-11
36954,0,15,26,-11
36957,0,16,50,-34
36960,0,34,34,0
36961,0,34,17,17
36962,0,15,10,5
36964,0,87,33,54
36966,0,62,119,-57
36968,0,52,38,14
36971,0,13,10,3
36972,0,1,18,-17
36974,0,59,14,45
36977,0,40,33,7
36978,0,103,97,6
36979,0,13,3,10
36980,0,15,8,7
36982,0,4,40,-36
36983,0,40,59,-19
36984,0,191,148,43
36985,0,9,59,-50
36986,0,61,22,39
36987,0,26,52,-26
36988,0,2,23,-21
36989,0,31,23,8
36990,0,24,43,-19
36992,0,12,2,10
36993,0,4,7,-3
36996,0,106,95,11
37002,0,6,2,4
37009,0,14,25,-11
37017,0,34,68,-34
37018,0,41,21,20
37019,0,6,5,1
37021,0,140,90,50
37022,0,89,36,53
37023,0,26,44,-18
37025,0,13,23,-10
37027,0,45,75,-30
37032,0,8,15,-7
37034,0,15,21,-6
37035,0,61,58,3
37037,0,55,28,27
37039,0,20,5,15
37041,0,2,17,-15
37043,0,33,35,-2
37044,0,4,3,1
37045,0,15,30,-15
37047,0,89,145,-56
37048,0,6,10,-4
37050,0,86,119,-33
37051,0,14,14,0
37054,0,129,167,-38
37055,0,52,111,-59
37060,0,81,120,-39
37061,0,9,22,-13
37063,0,50,29,21
37064,0,52,25,27
37069,0,29,17,12
37073,0,28,43,-15
37074,0,261,270,-9
37076,0,9,45,-36
37078,0,22,25,-3
37080,0,2,6,-4
37082,0,101,75,26
37083,0,5,21,-16
37085,0,162,142,20
37086,0,46,13,33
37089,0,48,99,-51
37090,0,59,68,-9
37091,0,2,16,-14
37092,0,64,15,49
37096,0,13,7,6
37097,0,10,9,1
37100,0,55,16,39
37101,0,24,23,1
37102,0,33,90,-57
37103,0,6,10,-4
37106,0,532,526,6
37109,0,9,18,-9
37113,0,51,64,-13
37114,0,83,40,43
37115,0,5,14,-9
37118,0,896,865,31
37119,0,3,25,-22
37120,0,59,97,-38
37125,0,54,45,9
37127,0,41,8,33
37129,0,38,99,-61
37136,0,5,13,-8
37137,0,42,15,27
37138,0,18,39,-21
37140,0,59,25,34
37141,0,4,15,-11
37142,0,6,12,-6
37144,0,12,4,8
37147,0,27,80,-53
37149,0,15,30,-15
37153,0,114,71,43
37154,0,8,9,-1
37155,0,18,32,-14
37157,0,28,76,-48
37161,0,8,66,-58
37162,0,4,3,1
37165,0,10,38,-28
37167,0,49,17,32
37168,0,59,29,30
37169,0,101,128,-27
37172,0,22,48,-26
37173,0,59,25,34
37174,0,73,71,2
37175,0,55,46,9
37176,0,26,14,12
37177,0,14,26,-12
37178,0,43,7,36
37179,0,149,193,-44
37180,0,132,95,37
37181,0,24,7,17
37182,0,87,74,13
37184,0,96,86,10
37186,0,97,84,13
37187,0,89,115,-26
37188,0,19,24,-5
37189,0,222,187,35
37190,0,32,3,29
37191,0,24,28,-4
37192,0,52,64,-12
37193,0,41,1,40
37195,0,15,5,10
37196,0,112,127,-15
37197,0,51,28,23
37198,0,9,8,1
37200,0,11,25,-14
37201,0,17,40,-23
37202,0,5,6,-1
37203,0,31,16,15
37205,0,93,49,44
37206,0,7,39,-32
37209,0,6,15,-9
37210,0,5,17,-12
37212,0,16,29,-13
37215,0,27,59,-32
37216,0,58,78,-20
37217,0,32,79,-47
37218,0,66,59,7
37223,0,34,12,22
37225,0,31,30,1
37226,0,76,58,18
37229,0,9,31,-22
37232,0,33,59,-26
37233,0,8,3,5
37234,0,6,34,-28
37235,0,8,50,-42
37237,0,145,94,51
37238,0,2,33,-31
37239,0,252,216,36
37241,0,2,5,-3
37243,0,8,12,-4
37247,0,125,126,-1
37248,0,60,102,-42
37250,0,31,8,23
37251,0,32,21,11
37253,0,40,43,-3
37254,0,54,37,17
37255,0,4,4,0
37256,0,25,30,-5
37257,0,101,93,8
37258,0,5,59,-54
37259,0,58,72,-14
37261,0,191,155,36
37262,0,49,6,43
37265,0,71,22,49
37266,0,118,87,31
37268,0,1006,1008,-2
37269,0,274,245,29
37270,0,30,4,26
37274,0,3,1,2
37275,0,42,24,18
37276,0,9337,9321,16
37277,0,10,30,-20
37278,0,2,1,1
37279,0,148,106,42
37280,0,81,112,-31
37283,0,8,57,-49
37284,0,74,135,-61
37285,0,18,15,3
37287,0,48,5,43
37288,0,42,38,4
37289,0,20,34,-14
37291,0,35,17,18
37292,0,14,11,3
37296,0,64,84,-20
37297,0,22,27,-5
37298,0,133,143,-10
37299,0,15,41,-26
37300,0,64,15,49
37302,0,97,54,43
37305,0,142,194,-52
37308,0,66,43,23
37310,0,67,69,-2
37313,0,11,35,-24
37314,0,107,150,-43
37317,0,19,31,-12
37318,0,2,15,-13
37320,0,38,39,-1
37321,0,15,40,-25
37323,0,67,55,12
37327,0,89,46,43
37328,0,40,32,8
37334,0,24,29,-5
37335,0,54,93,-39
37336,0,128,80,48
37339,0,106,165,-59
37340,0,2,0,2
37341,0,1,5,-4
37344,0,12,1,11
37346,0,7,2,5
37347,0,5,24,-19
37349,0,20,57,-37
37350,0,44,78,-34
37355,0,36,47,-11
37357,0,463,459,4
37358,0,7,7,0
37359,0,4,13,-9
37361,0,13,43,-30
37362,0,123,88,35
37364,0,5,20,-15
37366,0,107,138,-31
37367,0,26,79,-53
37368,0,126,132,-6
37369,0,1,38,-37
37370,0,14,6,8
37375,0,5,34,-29
37376,0,9,36,-27
37377,0,35,19,16
37380,0,12,63,-51
37381,0,10,25,-15
37382,0,63,14,49
37383,0,12,11,1
37385,0,47,71,-24
37386,0,27,45,-18
37387,0,4,0,4
37388,0,15,14,1
37389,0,21,42,-21
37392,0,24,39,-15
37394,0,14,46,-32
37397,0,5,20,-15
37399,0,85,53,32
37400,0,329,355,-26
37401,0,1,16,-15
37405,0,10,61,-51
37406,0,19,14,5
37408,0,10,4,6
37409,0,30,41,-11
37410,0,12,4,8
37411,0,17,37,-20
37412,0,48,46,2
37413,0,38,39,-1
37415,0,3,6,-3
37416,0,64,20,44
37417,0,94,113,-19
37418,0,8,18,-10
37420,0,65,45,20
37422,0,20,47,-27
37424,0,120,79,41
37426,0,103,100,3
37427,0,40,35,5
37428,0,63,74,-11
37430,0,30,62,-32
37433,0,1,8,-7
37434,0,32,19,13
37435,0,34,12,22
37437,0,37,48,-11
37442,0,15,19,-4
37444,0,59,46,13
37447,0,12,8,4
37448,0,48,49,-1
37449,0,33,16,17
37450,0,5,11,-6
37451,0,29,14,15
37452,0,28,76,-48
37453,0,51,13,38
37454,0,17,76,-59
37455,0,8,7,1
37457,0,153,179,-26
37458,0,87,138,-51
37459,0,51,103,-52
37460,0,42,28,14
37461,0,10,6,4
37465,0,7,17,-10
37468,0,26,30,-4
37469,0,15,25,-10
37470,0,1553,1537,16
37471,0,23,10,13
37472,0,9,1,8
37474,0,34,45,-11
37475,0,115,169,-54
37476,0,63,95,-32
37477,0,15,26,-11
37479,0,17,44,-27
37480,0,66,102,-36
37482,0,129,96,33
37486,0,34,26,8
37487,0,74,98,-24
37488,0,156,209,-53
37489,0,54,19,35
37495,0,90,97,-7
37496,0,11,25,-14
37497,0,65,58,7
37498,0,10,32,-22
37499,0,72,43,29
37500,0,36,10,26
37501,0,59,86,-27
37502,0,5,41,-36
37503,0,5,28,-23
37504,0,218,226,-8
37506,0,16,25,-9
37507,0,7,13,-6
37509,0,22,47,-25
37512,0,38,27,11
37513,0,13,12,1
37515,0,4,11,-7
37517,0,1649,1683,-34
37518,0,51,28,23
37522,0,27,21,6
37524,0,1,34,-33
37525,0,22,28,-6
37527,0,10,22,-12
37529,0,87,59,28
37530,0,61,82,-21
37531,0,41,59,-18
37536,0,24,59,-35
37538,0,76,97,-21
37541,0,69,64,5
37548,0,58,58,0
37549,0,8,31,-23
37550,0,241,202,39
37552,0,81,95,-14
37553,0,94,48,46
37554,0,19,28,-9
37555,0,237,193,44
37558,0,95,72,23
37561,0,13,12,1
37562,0,4,19,-15
37564,0,56,31,25
37565,0,11,70,-59
37566,0,115,157,-42
37567,0,104,63,41
37568,0,29,18,11
37573,0,52,103,-51
37575,0,41,24,17
37577,0,8,42,-34
37578,0,38,83,-45
37580,0,30,56,-26
37581,0,5,2,3
37582,0,23,35,-12
37583,0,462,505,-43
37584,0,49,16,33
37586,0,45,103,-58
37588,0,55,50,5
37589,0,6,8,-2
37592,0,2,24,-22
37593,0,4,2,2
37594,0,126,115,11
37595,0,1,18,-17
37600,0,65,13,52
37601,0,9,20,-11
37602,0,42,70,-28
37604,0,97,61,36
37605,0,15,23,-8
37611,0,124,81,43
37612,0,2,4,-2
37613,0,257,213,44
37615,0,2,6,-4
37616,0,21,28,-7
37617,0,65,26,39
37618,0,13,18,-5
37620,0,18,17,1
37622,0,15,29,-14
37624,0,49,47,2
37625,0,50,81,-31
37626,0,39,23,16
37627,0,88,57,31
37628,0,34,25,9
37631,0,17,9,8
37632,0,120,95,25
37633,0,51,69,-18
37634,0,6,26,-20
37638,0,26,48,-22
37639,0,26,40,-14
37640,0,45,8,37
37642,0,43,82,-39
37643,0,82,55,27
37644,0,11,60,-49
37646,0,20,12,8
37647,0,72,94,-22
37648,0,24,6,18
37650,0,2,3,-1
37651,0,7,15,-8
37653,0,4,0,4
37655,0,70,107,-37
37656,0,15,56,-41
37659,0,28,4,24
37661,0,296,257,39
37662,0,9,6,3
37663,0,14,48,-34
37665,0,43,56,-13
37666,0,11,16,-5
37668,0,62,96,-34
37669,0,20,45,-25
37670,0,53,57,-4
37671,0,9,2,7
37672,0,24,23,1
37673,0,70,106,-36
37675,0,6,12,-6
37676,0,23,10,13
37677,0,74,121,-47
37681,0,47,56,-9
37685,0,36,23,13
37687,0,42,76,-34
37688,0,20,54,-34
37689,0,17,41,-24
37690,0,5,8,-3
37691,0,59,45,14
37693,0,6,21,-15
37695,0,13,48,-35
37696,0,21,30,-9
37698,0,61,47,14
37701,0,3,13,-10
37703,0,5,61,-56
37705,0,82,119,-37
37706,0,28,51,-23
37710,0,42,5,37
37712,0,12,15,-3
37713,0,91,46,45
37714,0,14,38,-24
37715,0,2,17,-15
37718,0,11,48,-37
37720,0,36,40,-4
37721,0,53,66,-13
37722,0,35,18,17
37724,0,50,9,41
37728,0,4,11,-7
37733,0,2,15,-13
37734,0,3,26,-23
37738,0,115,101,14
37739,0,43,2,41
37741,0,44,20,24
37742,0,28,37,-9
37743,0,99,59,40
37747,0,382,377,5
37748,0,89,59,30
37749,0,34,40,-6
37750,0,8,4,4
37751,0,37,40,-3
37754,0,16,28,-12
37755,0,19,15,4
37756,0,28,20,8
37757,0,3,18,-15
37758,0,28,21,7
37760,0,158,111,47
37763,0,106,74,32
37764,0,49,59,-10
37765,0,3,3,0
37766,0,50,46,4
37767,0,77,43,34
37771,0,5,8,-3
37772,0,120,99,21
37773,0,21,41,-20
37774,0,28,17,11
37777,0,110,139,-29
37778,0,30,59,-29
37780,0,2,8,-6
37781,0,59,105,-46
37783,0,61,92,-31
37784,0,35,47,-12
37785,0,12,28,-16
37791,0,19,24,-5
37792,0,11,9,2
37794,0,1,1,0
37795,0,3,52,-49
37796,0,174,215,-41
37798,0,68,57,11
37799,0,72,44,28
37800,0,20,72,-52
37801,0,48,97,-49
37802,0,63,70,-7
37803,0,6,19,-13
37804,0,187,188,-1
37807,0,72,43,29
37810,0,89,81,8
37811,0,1,7,-6
37813,0,30,85,-55
37814,0,3,4,-1
37815,0,6,4,2
37816,0,162,155,7
37817,0,49,38,11
37820,0,23,37,-14
37821,0,23,7,16
37822,0,42,34,8
37823,0,65,83,-18
37824,0,30,62,-32
37825,0,26,26,0
37828,0,15,5,10
37829,0,163,188,-25
37831,0,7,25,-18
37834,0,25,9,16
37836,0,92,125,-33
37838,0,7,4,3
37843,0,19,41,-22
37845,0,21,25,-4
37847,0,8,19,-11
37848,0,8,12,-4
37851,0,110,100,10
37852,0,21,3,18
37853,0,69,49,20
37856,0,92,66,26
37858,0,35,32,3
37859,0,7,21,-14
37860,0,12,43,-31
37863,0,36,33,3
37865,0,17,24,-7
37866,0,26,19,7
37867,0,2,29,-27
37870,0,7,1,6
37871,0,10,12,-2
37873,0,18,63,-45
37874,0,11,6,5
37879,0,29,11,18
37880,0,36,30,6
37881,0,73,114,-41
37882,0,2,11,-9
37883,0,2,34,-32
37884,0,3,8,-5
37885,0,1,6,-5
37886,0,36,17,19
37889,0,4,5,-1
37890,0,29,89,-60
37891,0,115,167,-52
37892,0,2,38,-36
37893,0,29,45,-16
37895,0,24,34,-10
37897,0,4,1,3
37898,0,6,16,-10
37900,0,15,12,3
37901,0,167,144,23
37904,0,3,3,0
37907,0,157,142,15
37908,0,41,24,17
37909,0,65,37,28
37910,0,48,55,-7
37911,0,1,10,-9
37914,0,11,10,1
37917,0,1,11,-10
37920,0,8,25,-17
37921,0,1,12,-11
37922,0,36,29,7
37925,0,9,23,-14
37928,0,3,11,-8
37930,0,40,85,-45
37933,0,20,9,11
37934,0,76,43,33
37936,0,71,70,1
37938,0,31,16,15
37939,0,14,29,-15
37942,0,26,17,9
37943,0,6,11,-5
37944,0,73,37,36
37945,0,1,21,-20
37947,0,12,15,-3
37948,0,47,95,-48
37949,0,35,7,28
37951,0,45,32,13
37952,0,3,61,-58
37955,0,34,75,-41
37958,0,55,24,31
37959,0,12,35,-23
37960,0,28,7,21
37961,0,58,14,44
37962,0,2,11,-9
37963,0,16,41,-25
37965,0,44,49,-5
37968,0,74,124,-50
37969,0,15,5,10
37970,0,45,31,14
37971,0,38,18,20
37972,0,46,51,-5
37973,0,33,56,-23
37974,0,19,42,-23
37977,0,21,14,7
37978,0,7,10,-3
37981,0,42,91,-49
37983,0,324,361,-37
37984,0,53,93,-40
37985,0,58,48,10
37986,0,51,59,-8
37988,0,62,102,-40
37989,0,8,1,7
37990,0,19,38,-19
37992,0,1,3,-2
37993,0,361,383,-22
37994,0,2,10,-8
37998,0,2,1,1
37999,0,26,48,-22
38000,0,16,34,-18
38003,0,2,15,-13
38004,0,25,78,-53
38005,0,56,101,-45
38006,0,37,41,-4
38007,0,7,64,-57
38008,0,39,28,11
38009,0,41,39,2
38015,0,33,16,17
38016,0,14,12,2
38018,0,10,18,-8
38019,0,70,30,40
38024,0,216,212,4
38025,0,3,12,-9
38026,0,71,44,27
38030,0,64,24,40
38031,0,216,216,0
38032,0,21,41,-20
38033,0,82,54,28
38036,0,150,139,11
38038,0,9,16,-7
38040,0,17,7,10
38041,0,12,24,-12
38047,0,250,214,36
38048,0,7,16,-9
38049,0,8,1,7
38050,0,23,43,-20
38052,0,26,47,-21
38053,0,44,88,-44
38055,0,2,29,-27
38060,0,55,37,18
38061,0,162,147,15
38062,0,16,2,14
38068,0,40,31,9
38069,0,6,2,4
38071,0,7,6,1
38073,0,285,324,-39
38075,0,38,52,-14
38076,0,13,20,-7
38077,0,22,1,21
38078,0,5,21,-16
38079,0,3,52,-49
38085,0,178,143,35
38088,0,21,78,-57
38089,0,103,69,34
38091,0,18,21,-3
38092,0,8,4,4
38093,0,35,11,24
38096,0,42,39,3
38097,0,16,37,-21
38098,0,90,113,-23
38099,0,15,5,10
38108,0,43,55,-12
38110,0,47,55,-8
38113,0,12,27,-15
38114,0,26,50,-24
38116,0,38,21,17
38117,0,26,69,-43
38119,0,109,95,14
38120,0,18,34,-16
38121,0,4,29,-25
38123,0,8,8,0
38124,0,31,85,-54
38126,0,16,31,-15
38127,0,21,61,-40
38131,0,64,29,35
38132,0,15,22,-7
38133,0,340,379,-39
38135,0,62,79,-17
38138,0,70,67,3
38139,0,58,88,-30
38142,0,16,69,-53
38143,0,24,47,-23
38147,0,29,59,-30
38148,0,13,10,3
38149,0,33,16,17
38150,0,89,127,-38
38151,0,9,20,-11
38152,0,128,131,-3
38153,0,15,46,-31
38155,0,44,34,10
38156,0,20,68,-48
38158,0,25,34,-9
38162,0,156,216,-60
38164,0,19,25,-6
38165,0,2,18,-16
38166,0,13,25,-12
38168,0,17,40,-23
38173,0,19,38,-19
38174,0,41,14,27
38176,0,8,15,-7
38178,0,36,31,5
38179,0,15,24,-9
38181,0,181,184,-3
38183,0,140,155,-15
38184,0,20,5,15
38189,0,3,47,-44
38192,0,3,9,-6
38194,0,5,63,-58
38199,0,39,74,-35
38200,0,55,94,-39
38201,0,4,47,-43
38202,0,79,102,-23
38204,0,2,9,-7
38205,0,10,10,0
38206,0,43,69,-26
38207,0,93,75,18
38208,0,9,14,-5
38209,0,24,41,-17
38210,0,9,28,-19
38211,0,57,20,37
38212,0,3,2,1
38213,0,12,21,-9
38214,0,60,44,16
38217,0,111,144,-33
38218,0,113,119,-6
38219,0,25,23,2
38220,0,3,26,-23
38221,0,245,258,-13
38223,0,351,390,-39
38224,0,88,43,45
38225,0,93,80,13
38226,0,10,21,-11
38228,0,17,35,-18
38229,0,22,33,-11
38232,0,45,7,38
38235,0,35,52,-17
38236,0,30,37,-7
38237,0,18,61,-43
38238,0,28,68,-40
38240,0,94,50,44
38241,0,29,36,-7
38242,0,67,95,-28
38243,0,39,17,22
38246,0,71,44,27
38248,0,787,794,-7
38249,0,13,10,3
38253,0,14,4,10
38255,0,40,26,14
38257,0,77,56,21
38259,0,12,7,5
38260,0,27,29,-2
38261,0,18,36,-18
38262,0,5,3,2
38263,0,148,99,49
38264,0,236,295,-59
38265,0,13,61,-48
38267,0,2,20,-18
38268,0,178,219,-41
38269,0,98,111,-13
38270,0,7,14,-7
38271,0,2,17,-15
38272,0,108,125,-17
38275,0,61,14,47
38276,0,52,37,15
38277,0,124,83,41
38278,0,3,4,-1
38283,0,6,16,-10
38285,0,2,3,-1
38288,0,52,5,47
38290,0,21,9,12
38291,0,99,78,21
38292,0,19,66,-47
38293,0,1,2,-1
38294,0,27,64,-37
38296,0,11,29,-18
38303,0,10,5,5
38305,0,19,49,-30
38306,0,155,140,15
38311,0,16,18,-2
38314,0,8,17,-9
38315,0,3,25,-22
38316,0,41,60,-19
38317,0,56,58,-2
38318,0,103,81,22
38319,0,38,31,7
38322,0,70,17,53
38323,0,93,99,-6
38324,0,7,16,-9
38325,0,3,14,-11
38327,0,4,11,-7
38328,0,5,7,-2
38329,0,24,81,-57
38332,0,97,71,26
38337,0,50,97,-47
38339,0,137,108,29
38341,0,40,56,-16
38343,0,32,29,3
38344,0,314,366,-52
38345,0,1,6,-5
38346,0,33,16,17
38347,0,85,134,-49
38350,0,134,146,-12
38352,0,13,13,0
38356,0,35,63,-28
38358,0,49,99,-50
38359,0,3,14,-11
38362,0,46,9,37
38365,0,59,24,35
38366,0,4,27,-23
38367,0,3,21,-18
38368,0,31,26,5
38369,0,52,65,-13
38371,0,25,35,-10
38372,0,38,53,-15
38373,0,15,16,-1
38374,0,74,31,43
38378,0,44,23,21
38380,0,165,113,52
38381,0,27,61,-34
38384,0,211,239,-28
38388,0,9,3,6
38390,0,18,66,-48
38391,0,41,21,20
38393,0,41,27,14
38395,0,43,27,16
38398,0,14,33,-19
38399,0,13,61,-48
38402,0,1,11,-10
38404,0,24,18,6
38405,0,1,26,-25
38406,0,7,13,-6
38408,0,3,3,0
38409,0,29,14,15
38410,0,74,120,-46
38413,0,10,17,-7
38414,0,113,106,7
38415,0,20,25,-5
38416,0,28,80,-52
38418,0,17,54,-37
38419,0,11,8,3
38424,0,89,64,25
38426,0,87,134,-47
38428,0,1,0,1
38429,0,10,53,-43
38430,0,2,1,1
38433,0,32,65,-33
38436,0,44,26,18
38437,0,6,16,-10
38438,0,158,190,-32
38439,0,19,10,9
38441,0,219,225,-6
38442,0,5,17,-12
38443,0,7,15,-8
38444,0,43,96,-53
38445,0,133,144,-11
38446,0,36,64,-28
38450,0,7,18,-11
38451,0,2,6,-4
38455,0,71,25,46
38457,0,8,15,-7
38458,0,80,80,0
38460,0,75,68,7
38461,0,60,15,45
38464,0,2,9,-7
38465,0,18,22,-4
38467,0,46,23,23
38468,0,139,116,23
38469,0,166,136,30
38470,0,4,3,1
38471,0,52,9,43
38473,0,242,301,-59
38474,0,9,9,0
38475,0,20,5,15
38477,0,183,172,11
38478,0,32,13,19
38479,0,109,93,16
38480,0,218,165,53
38481,0,44,11,33
38483,0,13,4,9
38484,0,34,8,26
38485,0,27,32,-5
38486,0,4,3,1
38488,0,71,77,-6
38489,0,140,179,-39
38492,0,27,41,-14
38493,0,70,54,16
38494,0,57,52,5
38496,0,22,14,8
38497,0,51,48,3
38498,0,48,38,10
38499,0,1,25,-24
38501,0,50,68,-18
38502,0,90,85,5
38503,0,25,12,13
38504,0,105,162,-57
38505,0,883,882,1
38506,0,22,51,-29
38507,0,85,37,48
38508,0,61,60,1
38509,0,7,10,-3
38511,0,177,186,-9
38512,0,304,340,-36
38517,0,7,16,-9
38518,0,36,93,-57
38521,0,16,10,6
38523,0,8,6,2
38524,0,53,54,-1
38525,0,4,42,-38
38526,0,14,31,-17
38527,0,644,602,42
38528,0,113,77,36
38531,0,5,27,-22
38532,0,27,26,1
38533,0,68,106,-38
38534,0,14,21,-7
38535,0,5,25,-20
38536,0,13,14,-1
38537,0,109,147,-38
38539,0,47,9,38
38540,0,201,234,-33
38541,0,58,24,34
38543,0,14,10,4
38544,0,16,70,-54
38546,0,38,48,-10
38548,0,23,28,-5
38551,0,31,20,11
38552,0,69,109,-40
38553,0,84,75,9
38554,0,52,58,-6
38555,0,1,19,-18
38556,0,48,34,14
38559,0,71,39,32
38560,0,69,103,-34
38561,0,9,18,-9
38562,0,8,43,-35
38563,0,3,43,-40
38565,0,14,12,2
38573,0,75,106,-31
38574,0,29,20,9
38576,0,7,14,-7
38577,0,84,103,-19
38578,0,1762,1786,-24
38580,0,90,57,33
38581,0,4,28,-24
38582,0,40,69,-29
38583,0,208,223,-15
38587,0,3,64,-61
38591,0,16,6,10
38593,0,62,60,2
38594,0,95,61,34
38595,0,31,45,-14
38596,0,25,45,-20
38597,0,25,62,-37
38599,0,43,7,36
38600,0,40,9,31
38601,0,35,7,28
38603,0,205,221,-16
38604,0,25,33,-8
38605,0,46,35,11
38607,0,9,7,2
38608,0,15,9,6
38612,0,25,44,-19
38614,0,129,95,34
38615,0,14,8,6
38620,0,45,11,34
38621,0,13,28,-15
38622,0,62,113,-51
38625,0,41,48,-7
38626,0,68,112,-44
38627,0,8,34,-26
38630,0,9,15,-6
38631,0,30,2,28
38635,0,40,55,-15
38636,0,99,100,-1
38637,0,5,12,-7
38639,0,21,16,5
38640,0,23,32,-9
38641,0,31,43,-12
38642,0,5,24,-19
38643,0,64,74,-10
38645,0,18,12,6
38647,0,191,183,8
38648,0,10,8,2
38649,0,7,10,-3
38651,0,38,65,-27
38655,0,5,8,-3
38659,0,38,95,-57
38660,0,80,58,22
38661,0,9,54,-45
38662,0,40,83,-43
38663,0,183,163,20
38665,0,2,1,1
38668,0,1,10,-9
38672,0,61,69,-8
38675,0,98,117,-19
38678,0,24,21,3
38679,0,9,7,2
38680,0,33,12,21
38681,0,277,329,-52
38682,0,4,2,2
38683,0,20,80,-60
38687,0,3,10,-7
38688,0,18,27,-9
38691,0,9,12,-3
38692,0,68,125,-57
38696,0,68,17,51
38697,0,14,45,-31
38699,0,57,82,-25
38700,0,45,97,-52
38702,0,125,95,30
38706,0,3,31,-28
38707,0,2,10,-8
38708,0,83,109,-26
38711,0,36,88,-52
38712,0,13,4,9
38714,0,6,8,-2
38715,0,20,13,7
38716,0,44,74,-30
38717,0,86,84,2
38720,0,62,75,-13
38723,0,18,18,0
38725,0,93,117,-24
38726,0,59,77,-18
38728,0,178,216,-38
38729,0,36,37,-1
38730,0,18,2,16
38731,0,24,73,-49
38732,0,20,27,-7
38734,0,11,39,-28
38735,0,89,133,-44
38736,0,13,73,-60
38737,0,12,25,-13
38739,0,11,5,6
38742,0,89,133,-44
38745,0,25,11,14
38746,0,18,16,2
38748,0,37,73,-36
38749,0,39,34,5
38751,0,4,1,3
38753,0,5,32,-27
38754,0,15,9,6
38755,0,112,126,-14
38756,0,82,65,17
38757,0,67,82,-15
38758,0,35,91,-56
38759,0,68,33,35
38760,0,48,43,5
38763,0,22,34,-12
38764,0,4,33,-29
38766,0,40,66,-26
38768,0,15,7,8
38770,0,20,55,-35
38772,0,67,32,35
38773,0,120,82,38
38774,0,108,162,-54
38775,0,70,100,-30
38777,0,7,10,-3
38780,0,6,6,0
38781,0,13,68,-55
38782,0,80,120,-40
38783,0,8,5,3
38786,0,12,58,-46
38787,0,37,48,-11
38788,0,49,64,-15
38792,0,9,15,-6
38796,0,338,376,-38
38797,0,9,25,-16
38799,0,62,116,-54
38800,0,14,15,-1
38801,0,88,131,-43
38802,0,18,8,10
38803,0,10,21,-11
38804,0,31,34,-3
38805,0,227,180,47
38808,0,58,48,10
38810,0,14,21,-7
38811,0,19,49,-30
38815,0,116,168,-52
38817,0,14,23,-9
38818,0,87,84,3
38819,0,72,31,41
38821,0,51,3,48
38823,0,106,149,-43
38824,0,7,0,7
38826,0,22,40,-18
38827,0,83,53,30
38828,0,30,25,5
38831,0,10,14,-4
38832,0,3,10,-7
38834,0,34,40,-6
38836,0,119,134,-15
38838,0,88,45,43
38839,0,11,24,-13
38841,0,3,13,-10
38842,0,33,24,9
38844,0,206,228,-22
38846,0,12,16,-4
38847,0,2,7,-5
38848,0,11,50,-39
38852,0,27,40,-13
38854,0,262,262,0
38855,0,20,17,3
38857,0,37,55,-18
38858,0,43,34,9
38860,0,18,35,-17
38861,0,39,42,-3
38863,0,28,25,3
38865,0,27,17,10
38866,0,144,91,53
38871,0,129,136,-7
38874,0,73,99,-26
38875,0,70,131,-61
38876,0,45,17,28
38881,0,4,17,-13
38882,0,5,12,-7
38883,0,22,4,18
38884,0,1,10,-9
38886,0,116,121,-5
38887,0,39,41,-2
