uid,variant_number,total_active_mins
44024,1,58.0
44026,1,52.0
44028,1,15.0
44029,1,105.0
44032,1,37.0
44034,1,51.0
44036,1,58.0
44037,1,77.0
44039,1,5.0
44041,1,16.0
44043,1,116.0
44044,1,85.0
44045,1,2.0
44046,1,107.0
44047,1,35.0
44048,1,109.0
44049,1,30.0
44051,1,16.0
44052,1,2.0
44055,1,11.0
44057,1,82.0
44061,1,90.0
44065,1,10.0
44066,1,60.0
44067,1,47.0
44068,1,38.0
44069,1,82.0
44070,1,87.0
44072,1,65.0
44074,1,41.0
44075,1,2.0
44076,1,28.0
44084,1,99.0
44085,1,1.0
44088,1,61.0
44089,1,19.0
44090,1,3.0
44091,1,47.0
44092,1,16.0
44093,1,8.0
44094,1,15.0
44096,1,71.0
44097,1,86.0
44098,1,19.0
44104,1,7.0
44105,1,38.0
44107,1,29.0
44108,1,34.0
44109,1,54.0
44111,1,42.0
44112,1,95.0
44116,1,67.0
44117,1,111.0
44118,1,50.0
44120,1,1.0
44121,1,37.0
44122,1,22.0
44126,1,71.0
44127,1,82.0
44128,1,15.0
44129,1,7.0
44130,1,43.0
44131,1,40.0
44136,1,76.0
44137,1,48.0
44139,1,46.0
44140,1,105.0
44142,1,40.0
44146,1,43.0
44147,1,10.0
44149,1,40.0
44150,1,94.0
44151,1,26.0
44153,1,47.0
44154,1,45.0
44156,1,8.0
44159,1,3.0
44160,1,19.0
44161,1,3.0
44162,1,96.0
44163,1,107.0
44166,1,113.0
44170,1,61.0
44171,1,33.0
44173,1,32.0
44174,1,31.0
44175,1,118.0
44176,1,15.0
44177,1,6.0
44180,1,83.0
44181,1,96.0
44183,1,37.0
44185,1,113.0
44186,1,43.0
44187,1,23.0
44190,1,40.0
44191,1,24.0
44193,1,38.0
44194,1,21.0
44196,1,25.0
44197,1,2.0
44198,1,49.0
44201,1,3.0
44202,1,65.0
44203,1,53.0
44204,1,52.0
44205,1,78.0
44206,1,26.0
44209,1,106.0
44210,1,45.0
44213,1,16.0
44214,1,4.0
44215,1,73.0
44220,1,125.0
44221,1,37.0
44223,1,14.0
44224,1,11.0
44225,1,3.0
44227,1,72.0
44228,1,7.0
44231,1,111.0
44233,1,33.0
44234,1,14.0
44237,1,29.0
44238,1,3.0
44239,1,40.0
44240,1,35.0
44246,1,24.0
44247,1,21.0
44248,1,30.0
44250,1,99.0
44252,1,27.0
44254,1,101.0
44255,1,62.0
44256,1,86.0
44258,1,16.0
44259,1,56.0
44260,1,24.0
44263,1,3.0
44266,1,6.0
44268,1,82.0
44270,1,116.0
44271,1,72.0
44272,1,50.0
44273,1,87.0
44276,1,23.0
44277,1,34.0
44278,1,120.0
44279,1,4.0
44282,1,45.0
44287,1,18.0
44290,1,21.0
44291,1,5.0
44292,1,4.0
44293,1,2.0
44294,1,13.0
44295,1,17.0
44296,1,12.0
44297,1,28.0
44301,1,18.0
44304,1,14.0
44305,1,64.0
44306,1,38.0
44307,1,3.0
44308,1,15.0
44310,1,4.0
44312,1,15.0
44313,1,53.0
44314,1,94.0
44317,1,7.0
44318,1,27.0
44319,1,68.0
44321,1,112.0
44322,1,106.0
44323,1,17.0
44324,1,20.0
44325,1,28.0
44326,1,96.0
44328,1,56.0
44331,1,4.0
44332,1,41.0
44333,1,17.0
44335,1,27.0
44336,1,24.0
44337,1,7.0
44338,1,8.0
44339,1,16.0
44340,1,30.0
44342,1,41.0
44343,1,46.0
44348,1,39.0
44349,1,14.0
44350,1,74.0
44351,1,2.0
44352,1,54.0
44354,1,14.0
44355,1,70.0
44356,1,48.0
44358,1,3.0
44361,1,2.0
44362,1,80.0
44364,1,112.0
44365,1,102.0
44366,1,30.0
44368,1,47.0
44370,1,13.0
44374,1,58.0
44375,1,39.0
44377,1,13.0
44378,1,57.0
44380,1,97.0
44382,1,60.0
44383,1,44.0
44385,1,30.0
44386,1,1.0
44390,1,3.0
44391,1,23.0
44392,1,16.0
44393,1,55.0
44394,1,50.0
44395,1,108.0
44396,1,107.0
44397,1,30.0
44398,1,104.0
44399,1,107.0
44403,1,41.0
44404,1,8.0
44405,1,78.0
44408,1,24.0
44409,1,51.0
44411,1,58.0
44413,1,1.0
44415,1,17.0
44416,1,13.0
44419,1,123.0
44422,1,77.0
44424,1,9.0
44425,1,29.0
44426,1,41.0
44428,1,10.0
44431,1,78.0
44433,1,8.0
44434,1,8.0
44436,1,11.0
44441,1,58.0
44446,1,25.0
44447,1,1.0
44449,1,13.0
44451,1,3.0
44453,1,11.0
44454,1,44.0
44456,1,8.0
44458,1,24.0
44461,1,24.0
44464,1,10.0
44465,1,4.0
44466,1,88.0
44471,1,13.0
44473,1,26.0
44475,1,29.0
44477,1,120.0
44478,1,20.0
44479,1,88.0
44480,1,76.0
44482,1,6.0
44483,1,20.0
44485,1,49.0
44487,1,83.0
44490,1,46.0
44491,1,14.0
44492,1,57.0
44493,1,3.0
44495,1,18.0
44496,1,3.0
44497,1,30.0
44499,1,3.0
44500,1,35.0
44501,1,95.0
44502,1,66.0
44506,1,41.0
44507,1,8.0
44508,1,6.0
44510,1,36.0
44511,1,14.0
44514,1,7.0
44515,1,18.0
44518,1,7.0
44519,1,49.0
44524,1,7.0
44525,1,70.0
44526,1,21.0
44527,1,104.0
44528,1,66.0
44535,1,99.0
44536,1,116.0
44537,1,46.0
44538,1,11.0
44539,1,30.0
44540,1,59.0
44541,1,5.0
44542,1,62.0
44543,1,12.0
44544,1,125.0
44546,1,55.0
44547,1,12.0
44549,1,42.0
44550,1,37.0
44554,1,23.0
44555,1,84.0
44556,1,75.0
44559,1,13.0
44560,1,13.0
44561,1,78.0
44562,1,17.0
44563,1,18.0
44564,1,58.0
44565,1,36.0
44567,1,42.0
44568,1,1.0
44569,1,8.0
44570,1,56.0
44572,1,20.0
44573,1,70.0
44578,1,6.0
44579,1,49.0
44580,1,50.0
44582,1,29.0
44583,1,64.0
44585,1,77.0
44587,1,50.0
44589,1,41.0
44590,1,5.0
44591,1,6.0
44593,1,29.0
44594,1,36.0
44595,1,92.0
44597,1,60.0
44600,1,17.0
44602,1,27.0
44603,1,98.0
44604,1,28.0
44610,1,35.0
44611,1,9.0
44612,1,107.0
44613,1,62.0
44614,1,68.0
44615,1,8.0
44618,1,30.0
44623,1,107.0
44624,1,87.0
44625,1,3.0
44627,1,86.0
44628,1,28.0
44630,1,84.0
44631,1,2.0
44633,1,36.0
44634,1,25.0
44637,1,118.0
44639,1,33.0
44640,1,6.0
44641,1,33.0
44642,1,57.0
44645,1,10.0
44646,1,30.0
44649,1,3.0
44651,1,67.0
44652,1,38.0
44653,1,12.0
44654,1,74.0
44655,1,11.0
44656,1,115.0
44657,1,59.0
44658,1,1.0
44664,1,9.0
44666,1,7.0
44667,1,29.0
44668,1,52.0
44669,1,63.0
44670,1,4.0
44671,1,8.0
44672,1,28.0
44673,1,54.0
44674,1,69.0
44675,1,62.0
44680,1,99.0
44684,1,53.0
44686,1,110.0
44689,1,29.0
44690,1,19.0
44691,1,4.0
44692,1,86.0
44694,1,57.0
44695,1,17.0
44696,1,23.0
44699,1,10.0
44700,1,39.0
44703,1,57.0
44704,1,34.0
44705,1,105.0
44707,1,22.0
44708,1,13.0
44711,1,21.0
44715,1,115.0
44717,1,88.0
44718,1,4.0
44719,1,81.0
44722,1,51.0
44723,1,23.0
44724,1,118.0
44727,1,25.0
44728,1,30.0
44731,1,60.0
44735,1,35.0
44736,1,27.0
44738,1,27.0
44744,1,47.0
44746,1,80.0
44747,1,15.0
44751,1,19.0
44752,1,9.0
44754,1,8.0
44755,1,26.0
44758,1,109.0
44759,1,57.0
44761,1,25.0
44762,1,17.0
44763,1,66.0
44764,1,58.0
44765,1,13.0
44767,1,75.0
44768,1,43.0
44769,1,15.0
44773,1,82.0
44776,1,6.0
44777,1,12.0
44781,1,33.0
44782,1,48.0
44785,1,107.0
44786,1,92.0
44787,1,5.0
44789,1,79.0
44790,1,34.0
44791,1,2.0
44792,1,65.0
44793,1,48.0
44795,1,25.0
44797,1,3.0
44798,1,50.0
44799,1,14.0
44808,1,37.0
44812,1,17.0
44813,1,37.0
44814,1,42.0
44815,1,54.0
44817,1,25.0
44820,1,115.0
44821,1,70.0
44823,1,53.0
44824,1,49.0
44825,1,67.0
44826,1,21.0
44827,1,1.0
44831,1,46.0
44832,1,45.0
44834,1,62.0
44835,1,97.0
44836,1,7.0
44839,1,126.0
44840,1,23.0
44842,1,9.0
44843,1,5.0
44844,1,48.0
44845,1,95.0
44846,1,4.0
44847,1,8.0
44848,1,63.0
44849,1,7.0
44851,1,47.0
44852,1,75.0
44853,1,5.0
44854,1,78.0
44856,1,38.0
44858,1,8.0
44860,1,5.0
44867,1,66.0
44874,1,1.0
44876,1,24.0
44877,1,17.0
44878,1,20.0
44879,1,118.0
44880,1,76.0
44881,1,13.0
44883,1,11.0
44885,1,105.0
44886,1,35.0
44887,1,8.0
44888,1,8.0
44890,1,29.0
44891,1,73.0
44893,1,16.0
44894,1,30.0
44895,1,28.0
44897,1,79.0
44900,1,27.0
44901,1,11.0
44902,1,96.0
44904,1,18.0
44905,1,8.0
44910,1,29.0
44911,1,61.0
44913,1,7.0
44917,1,1.0
44918,1,29.0
44922,1,8.0
44924,1,9.0
44925,1,2.0
44926,1,32.0
44927,1,12.0
44929,1,83.0
44931,1,103.0
44933,1,2.0
44935,1,4.0
44936,1,76.0
44940,1,11.0
44941,1,65.0
44942,1,68.0
44943,1,17.0
44944,1,30.0
44949,1,51.0
44950,1,59.0
44954,1,75.0
44957,1,16.0
44959,1,30.0
44961,1,66.0
44963,1,3.0
44964,1,48.0
44967,1,73.0
44969,1,7.0
44971,1,1.0
44972,1,67.0
44975,1,120.0
44978,1,70.0
44980,1,10.0
44981,1,30.0
44982,1,51.0
44983,1,45.0
44984,1,12.0
44986,1,27.0
44990,1,39.0
44994,1,69.0
45000,1,39.0
45002,1,73.0
45004,1,69.0
45006,1,16.0
45007,1,6.0
45010,1,72.0
45011,1,6.0
45012,1,98.0
45013,1,122.0
45014,1,14.0
45018,1,26.0
45019,1,13.0
45020,1,81.0
45021,1,8.0
45022,1,8.0
45023,1,92.0
45024,1,3.0
45027,1,14.0
45028,1,86.0
45032,1,97.0
45034,1,52.0
45035,1,115.0
45038,1,110.0
45039,1,55.0
45043,1,114.0
45045,1,6.0
45046,1,7.0
45047,1,91.0
45048,1,20.0
45050,1,88.0
45053,1,3.0
45054,1,14.0
45055,1,31.0
45057,1,20.0
45059,1,8.0
45060,1,15.0
45061,1,20.0
45062,1,88.0
45063,1,2.0
45064,1,58.0
45066,1,61.0
45068,1,22.0
45070,1,84.0
45071,1,8.0
45072,1,115.0
45074,1,8.0
45075,1,41.0
45077,1,41.0
45079,1,13.0
45082,1,32.0
45083,1,10.0
45084,1,17.0
45085,1,46.0
45087,1,8.0
45088,1,56.0
45091,1,13.0
45093,1,39.0
45094,1,25.0
45095,1,17.0
45096,1,22.0
45097,1,26.0
45102,1,15.0
45103,1,49.0
45104,1,90.0
45105,1,102.0
45106,1,5.0
45107,1,11.0
45108,1,15.0
45109,1,6.0
45110,1,5.0
45111,1,27.0
45112,1,40.0
45118,1,99.0
45119,1,4.0
45120,1,57.0
45122,1,16.0
45123,1,10.0
45124,1,94.0
45125,1,92.0
45128,1,10.0
45129,1,9.0
45130,1,43.0
45131,1,63.0
45132,1,14.0
45134,1,18.0
45136,1,96.0
45138,1,37.0
45139,1,11.0
45140,1,50.0
45141,1,6.0
45142,1,45.0
45143,1,1.0
45144,1,40.0
45146,1,24.0
45147,1,5.0
45148,1,40.0
45151,1,66.0
45152,1,49.0
45153,1,1.0
45154,1,108.0
45157,1,124.0
45160,1,17.0
45161,1,63.0
45163,1,20.0
45164,1,5.0
45166,1,122.0
45168,1,2.0
45171,1,8.0
45172,1,5.0
45174,1,3.0
45176,1,103.0
45179,1,71.0
45181,1,107.0
45183,1,78.0
45184,1,45.0
45185,1,67.0
45186,1,13.0
45188,1,125.0
45189,1,32.0
45191,1,43.0
45192,1,52.0
45193,1,9.0
45194,1,38.0
45201,1,19.0
45202,1,72.0
45204,1,11.0
45206,1,29.0
45209,1,33.0
45210,1,14.0
45211,1,3.0
45212,1,16.0
45213,1,35.0
45216,1,70.0
45217,1,10.0
45218,1,14.0
45219,1,1.0
45222,1,32.0
45224,1,36.0
45225,1,11.0
45226,1,84.0
45228,1,4.0
45229,1,90.0
45231,1,52.0
45233,1,52.0
45234,1,8.0
45237,1,34.0
45240,1,63.0
45242,1,96.0
45244,1,58.0
45245,1,57.0
45247,1,110.0
45249,1,68.0
45250,1,34.0
45252,1,67.0
45254,1,36.0
45255,1,89.0
45259,1,5.0
45260,1,111.0
45262,1,20.0
45265,1,12.0
45267,1,52.0
45269,1,71.0
45271,1,70.0
45272,1,26.0
45273,1,71.0
45276,1,70.0
45277,1,67.0
45278,1,13.0
45279,1,90.0
45280,1,5.0
45282,1,22.0
45283,1,23.0
45284,1,105.0
45285,1,27.0
45286,1,5.0
45289,1,3.0
45291,1,49.0
45292,1,12.0
45293,1,21.0
45294,1,4.0
45295,1,74.0
45299,1,19.0
45300,1,29.0
45301,1,122.0
45302,1,75.0
45306,1,16.0
45307,1,5.0
45308,1,15.0
45309,1,1.0
45311,1,115.0
45313,1,102.0
45315,1,21.0
45316,1,19.0
45319,1,119.0
45320,1,69.0
45321,1,3.0
45322,1,103.0
45323,1,34.0
45325,1,104.0
45326,1,44.0
45327,1,3.0
45331,1,63.0
45332,1,35.0
45333,1,54.0
45334,1,76.0
45336,1,19.0
45338,1,85.0
45339,1,22.0
45345,1,2.0
45346,1,62.0
45347,1,14.0
45349,1,92.0
45350,1,3.0
45351,1,78.0
45352,1,52.0
45353,1,37.0
45354,1,85.0
45355,1,74.0
45357,1,104.0
45361,1,112.0
45362,1,55.0
45363,1,44.0
45367,1,48.0
45368,1,7.0
45370,1,20.0
45372,1,19.0
45374,1,21.0
45375,1,89.0
45376,1,89.0
45379,1,14.0
45380,1,50.0
45381,1,24.0
45382,1,10.0
45383,1,8.0
45386,1,8.0
45387,1,71.0
45389,1,115.0
45390,1,13.0
45392,1,42.0
45393,1,65.0
45394,1,15.0
45396,1,3.0
45398,1,8.0
45400,1,35.0
45402,1,3.0
45404,1,24.0
45406,1,101.0
45411,1,113.0
45412,1,77.0
45413,1,81.0
45414,1,92.0
45415,1,94.0
45416,1,57.0
45417,1,8.0
45418,1,38.0
45421,1,85.0
45423,1,23.0
45424,1,13.0
45425,1,41.0
45428,1,5.0
45430,1,38.0
45431,1,26.0
45432,1,18.0
45433,1,25.0
45434,1,80.0
45435,1,76.0
45436,1,5.0
45437,1,41.0
45438,1,62.0
45440,1,4.0
45442,1,39.0
45443,1,90.0
45444,1,38.0
45445,1,38.0
45447,1,9.0
45448,1,89.0
45451,1,22.0
45452,1,2.0
45456,1,64.0
45457,1,17.0
45459,1,40.0
45460,1,22.0
45461,1,6.0
45462,1,58.0
45466,1,6.0
45468,1,102.0
45470,1,66.0
45472,1,5.0
45473,1,120.0
45475,1,71.0
45476,1,10.0
45481,1,9.0
45482,1,55.0
45484,1,27.0
45485,1,6.0
45486,1,89.0
45487,1,8.0
45488,1,44.0
45491,1,30.0
45492,1,37.0
45493,1,115.0
45494,1,65.0
45495,1,7.0
45496,1,5.0
45497,1,1.0
45504,1,56.0
45505,1,3.0
45507,1,70.0
45508,1,60.0
45510,1,11.0
45511,1,66.0
45515,1,71.0
45516,1,8.0
45519,1,8.0
45522,1,122.0
45523,1,2.0
45524,1,1.0
45525,1,11.0
45526,1,29.0
45530,1,10.0
45531,1,25.0
45533,1,26.0
45534,1,78.0
45535,1,40.0
45537,1,51.0
45538,1,48.0
45539,1,5.0
45540,1,13.0
45542,1,3.0
45544,1,65.0
45546,1,6.0
45547,1,46.0
45548,1,96.0
45551,1,17.0
45552,1,15.0
45553,1,9.0
45555,1,20.0
45556,1,2.0
45557,1,55.0
45558,1,11.0
45560,1,63.0
45561,1,18.0
45562,1,13.0
45564,1,65.0
45566,1,48.0
45567,1,12.0
45568,1,7.0
45571,1,21.0
45572,1,48.0
45575,1,2.0
45576,1,18.0
45577,1,41.0
45580,1,110.0
45581,1,88.0
45582,1,103.0
45584,1,75.0
45592,1,73.0
45594,1,29.0
45595,1,12.0
45600,1,115.0
45601,1,90.0
45602,1,28.0
45603,1,62.0
45604,1,84.0
45605,1,89.0
45606,1,126.0
45608,1,33.0
45609,1,6.0
45610,1,10.0
45612,1,113.0
45614,1,43.0
45616,1,33.0
45618,1,31.0
45620,1,34.0
45621,1,17.0
45622,1,32.0
45623,1,8.0
45627,1,88.0
45628,1,13.0
45630,1,16.0
45631,1,19.0
45632,1,7.0
45633,1,35.0
45635,1,12.0
45636,1,9.0
45638,1,16.0
45640,1,103.0
45641,1,9.0
45643,1,36.0
45646,1,98.0
45647,1,13.0
45648,1,99.0
45649,1,38.0
45651,1,34.0
45653,1,16.0
45654,1,122.0
45655,1,14.0
45656,1,109.0
45658,1,6.0
45659,1,44.0
45661,1,17.0
45663,1,68.0
45664,1,64.0
45665,1,28.0
45666,1,107.0
45667,1,50.0
45668,1,30.0
45669,1,30.0
45670,1,21.0
45671,1,111.0
45672,1,29.0
45673,1,5.0
45674,1,66.0
45675,1,36.0
45676,1,61.0
45677,1,13.0
45678,1,64.0
45683,1,37.0
45685,1,17.0
45686,1,20.0
45691,1,15.0
45694,1,41.0
45695,1,34.0
45697,1,8.0
45699,1,16.0
45700,1,42.0
45701,1,9.0
45702,1,69.0
45703,1,10.0
45704,1,34.0
45705,1,86.0
45707,1,52.0
45708,1,30.0
45709,1,25.0
45712,1,36.0
45715,1,52.0
45718,1,2.0
45719,1,72.0
45720,1,15.0
45721,1,105.0
45723,1,16.0
45727,1,4.0
45728,1,66.0
45729,1,125.0
45730,1,1.0
45731,1,1.0
45733,1,44.0
45736,1,36.0
45737,1,66.0
45738,1,65.0
45739,1,24.0
45741,1,10.0
45743,1,71.0
45744,1,62.0
45746,1,71.0
45749,1,4.0
45750,1,78.0
45751,1,36.0
45755,1,53.0
45756,1,102.0
45758,1,5.0
45759,1,25.0
45761,1,9.0
45765,1,99.0
45769,1,42.0
45771,1,111.0
45772,1,85.0
45774,1,27.0
45776,1,84.0
45778,1,32.0
45779,1,1.0
45780,1,52.0
45785,1,3.0
45787,1,111.0
45788,1,5.0
45790,1,12.0
45791,1,67.0
45793,1,38.0
45799,1,7.0
45800,1,44.0
45801,1,26.0
45802,1,45.0
45803,1,38.0
45804,1,40.0
45806,1,18.0
45808,1,38.0
45809,1,17.0
45810,1,61.0
45812,1,4.0
45813,1,11.0
45815,1,94.0
45816,1,92.0
45817,1,48.0
45819,1,35.0
45820,1,83.0
45822,1,69.0
45823,1,47.0
45824,1,53.0
45825,1,99.0
45828,1,73.0
45829,1,25.0
45830,1,38.0
45831,1,52.0
45834,1,36.0
45835,1,32.0
45837,1,13.0
45838,1,1.0
45839,1,78.0
45840,1,8.0
45841,1,27.0
45842,1,122.0
45844,1,36.0
45846,1,24.0
45847,1,49.0
45851,1,4.0
45853,1,5.0
45854,1,30.0
45855,1,32.0
45857,1,39.0
45859,1,89.0
45861,1,64.0
45862,1,23.0
45863,1,23.0
45864,1,74.0
45867,1,114.0
45868,1,50.0
45870,1,5.0
45871,1,93.0
45873,1,24.0
45874,1,115.0
45875,1,14.0
45876,1,22.0
45877,1,81.0
45878,1,50.0
45879,1,16.0
45880,1,14.0
45884,1,3.0
45885,1,84.0
45887,1,8.0
45888,1,16.0
45889,1,8.0
45890,1,73.0
45891,1,77.0
45893,1,1.0
45896,1,10.0
45897,1,60.0
45898,1,5.0
45899,1,16.0
45900,1,68.0
45902,1,6.0
45903,1,13.0
45904,1,63.0
45905,1,32.0
45907,1,23.0
45908,1,3.0
45910,1,1.0
45912,1,123.0
45913,1,40.0
45914,1,26.0
45916,1,73.0
45917,1,29.0
45919,1,4.0
45920,1,96.0
45923,1,36.0
45924,1,84.0
45925,1,76.0
45931,1,7.0
45933,1,15.0
45941,1,79.0
45943,1,14.0
45944,1,37.0
45947,1,6.0
45948,1,7.0
45949,1,99.0
45950,1,35.0
45952,1,5.0
45953,1,10.0
45954,1,20.0
45955,1,47.0
45956,1,45.0
45958,1,124.0
45959,1,54.0
45960,1,21.0
45961,1,37.0
45962,1,27.0
45963,1,23.0
45964,1,46.0
45966,1,83.0
45967,1,23.0
45968,1,12.0
45969,1,6.0
45970,1,2.0
45971,1,57.0
45973,1,12.0
45974,1,18.0
45975,1,3.0
45976,1,5.0
45978,1,25.0
45979,1,11.0
45981,1,39.0
45982,1,43.0
45984,1,14.0
45986,1,45.0
45987,1,107.0
45991,1,78.0
45993,1,52.0
45994,1,23.0
45996,1,13.0
45998,1,46.0
46001,1,70.0
46002,1,1.0
46006,1,62.0
46012,1,69.0
46013,1,96.0
46016,1,9.0
46017,1,120.0
46018,1,5.0
46020,1,62.0
46022,1,81.0
46023,1,26.0
46026,1,89.0
46027,1,11.0
46028,1,41.0
46032,1,2.0
46037,1,15.0
46038,1,80.0
46039,1,7.0
46040,1,29.0
46043,1,2.0
46046,1,87.0
46047,1,47.0
46048,1,39.0
46049,1,70.0
46050,1,49.0
46053,1,82.0
46058,1,5.0
46060,1,19.0
46061,1,51.0
46063,1,42.0
46064,1,70.0
46066,1,109.0
46067,1,53.0
46069,1,50.0
46070,1,2.0
46071,1,27.0
46073,1,44.0
46075,1,30.0
46077,1,5.0
46078,1,8.0
46080,1,81.0
46081,1,5.0
46083,1,11.0
46084,1,7.0
46086,1,13.0
46087,1,57.0
46088,1,54.0
46090,1,26.0
46091,1,104.0
46092,1,71.0
46093,1,11.0
46095,1,41.0
46098,1,9.0
46100,1,85.0
46102,1,53.0
46103,1,64.0
46105,1,3.0
46106,1,10.0
46107,1,62.0
46108,1,77.0
46109,1,7.0
46111,1,17.0
46115,1,27.0
46117,1,9.0
46119,1,68.0
46120,1,27.0
46121,1,34.0
46122,1,6.0
46123,1,42.0
46125,1,1.0
46127,1,103.0
46128,1,41.0
46131,1,44.0
46133,1,3.0
46135,1,67.0
46136,1,39.0
46138,1,58.0
46139,1,39.0
46140,1,123.0
46143,1,25.0
46144,1,2.0
46145,1,70.0
46148,1,77.0
46151,1,124.0
46154,1,8.0
46155,1,96.0
46156,1,96.0
46157,1,8.0
46158,1,105.0
46160,1,4.0
46163,1,25.0
46164,1,46.0
46165,1,6.0
46166,1,29.0
46168,1,126.0
46169,1,91.0
46175,1,66.0
46176,1,7.0
46180,1,76.0
46181,1,16.0
46183,1,46.0
46184,1,19.0
46186,1,1.0
46188,1,8.0
46190,1,112.0
46191,1,17.0
46192,1,51.0
46193,1,31.0
46194,1,86.0
46197,1,26.0
46199,1,125.0
46200,1,104.0
46201,1,3.0
46204,1,39.0
46205,1,52.0
46206,1,18.0
46209,1,47.0
46210,1,46.0
46211,1,79.0
46212,1,9.0
46214,1,26.0
46216,1,18.0
46217,1,109.0
46218,1,12.0
46221,1,87.0
46222,1,111.0
46225,1,22.0
46226,1,55.0
46230,1,9.0
46231,1,122.0
46233,1,8.0
46234,1,106.0
46235,1,113.0
46236,1,11.0
46237,1,9.0
46238,1,104.0
46239,1,105.0
46240,1,13.0
46241,1,110.0
46243,1,95.0
46244,1,79.0
46246,1,7.0
46247,1,55.0
46248,1,88.0
46250,1,24.0
46251,1,3.0
46253,1,34.0
46256,1,19.0
46258,1,69.0
46259,1,92.0
46264,1,62.0
46265,1,97.0
46266,1,2.0
46267,1,38.0
46268,1,26.0
46269,1,56.0
46270,1,28.0
46272,1,65.0
46273,1,56.0
46274,1,70.0
46275,1,5.0
46276,1,10.0
46278,1,82.0
46280,1,103.0
46282,1,48.0
46284,1,26.0
46286,1,101.0
46287,1,8.0
46290,1,10.0
46293,1,13.0
46297,1,49.0
46299,1,67.0
46301,1,14.0
46307,1,83.0
46308,1,73.0
46310,1,35.0
46311,1,5.0
46313,1,120.0
46314,1,51.0
46315,1,61.0
46316,1,17.0
46318,1,58.0
46319,1,9.0
46323,1,122.0
46325,1,86.0
46326,1,2.0
46327,1,63.0
46328,1,28.0
46330,1,11.0
46331,1,3.0
46332,1,25.0
46333,1,1.0
46334,1,50.0
46335,1,13.0
46336,1,110.0
46337,1,72.0
46340,1,31.0
46342,1,33.0
46344,1,111.0
46345,1,8.0
46346,1,10.0
46347,1,8.0
46348,1,20.0
46349,1,42.0
46353,1,19.0
46354,1,41.0
46356,1,94.0
46357,1,20.0
46358,1,14.0
46360,1,36.0
46361,1,14.0
46362,1,24.0
46367,1,16.0
46368,1,6.0
46370,1,23.0
46371,1,9.0
46372,1,34.0
46376,1,1.0
46377,1,38.0
46378,1,17.0
46379,1,10.0
46380,1,61.0
46381,1,51.0
46382,1,12.0
46383,1,29.0
46386,1,89.0
46387,1,37.0
46388,1,62.0
46390,1,10.0
46391,1,61.0
46393,1,6.0
46394,1,93.0
46395,1,117.0
46398,1,65.0
46399,1,1.0
46400,1,86.0
46401,1,22.0
46403,1,3.0
46404,1,54.0
46406,1,17.0
46407,1,38.0
46409,1,63.0
46410,1,14.0
46411,1,2.0
46413,1,29.0
46414,1,10.0
46417,1,24.0
46418,1,65.0
46419,1,117.0
46420,1,81.0
46423,1,56.0
46425,1,92.0
46426,1,74.0
46427,1,2.0
46429,1,7.0
46431,1,9.0
46432,1,56.0
46433,1,119.0
46434,1,54.0
46435,1,60.0
46436,1,5.0
46437,1,35.0
46438,1,4.0
46441,1,95.0
46444,1,1.0
46447,1,18.0
46448,1,25.0
46449,1,23.0
46450,1,50.0
46451,1,3.0
46452,1,52.0
46453,1,95.0
46454,1,6.0
46456,1,87.0
46457,1,19.0
46458,1,15.0
46460,1,82.0
46461,1,22.0
46465,1,122.0
46467,1,65.0
46468,1,68.0
46469,1,19.0
46470,1,42.0
46471,1,63.0
46472,1,22.0
46473,1,9.0
46475,1,4.0
46476,1,21.0
46477,1,17.0
46478,1,55.0
46479,1,3.0
46480,1,69.0
46481,1,15.0
46482,1,18.0
46486,1,52.0
46487,1,91.0
46488,1,6.0
46489,1,80.0
46493,1,92.0
46495,1,22.0
46496,1,4.0
46497,1,50.0
46498,1,43.0
46499,1,9.0
46502,1,16.0
46504,1,8.0
46505,1,31.0
46506,1,75.0
46507,1,22.0
46510,1,86.0
46511,1,3.0
46512,1,12.0
46513,1,19.0
46514,1,16.0
46515,1,42.0
46516,1,16.0
46517,1,3.0
46520,1,37.0
46522,1,111.0
46523,1,13.0
46527,1,35.0
46528,1,67.0
46530,1,24.0
46531,1,64.0
46532,1,18.0
46533,1,17.0
46534,1,61.0
46535,1,84.0
46537,1,5.0
46538,1,28.0
46540,1,120.0
46541,1,3.0
46543,1,72.0
46545,1,5.0
46546,1,4.0
46548,1,11.0
46550,1,3.0
46551,1,21.0
46552,1,60.0
46553,1,4.0
46554,1,15.0
46556,1,7.0
46557,1,16.0
46559,1,38.0
46560,1,47.0
46561,1,117.0
46562,1,45.0
46564,1,59.0
46565,1,57.0
46566,1,55.0
46568,1,28.0
46569,1,14.0
46570,1,32.0
46572,1,49.0
46573,1,69.0
46574,1,6.0
46575,1,83.0
46577,1,11.0
46578,1,2.0
46579,1,66.0
46580,1,103.0
46581,1,90.0
46582,1,64.0
46583,1,8.0
46585,1,14.0
46587,1,16.0
46588,1,105.0
46591,1,110.0
46592,1,77.0
46596,1,12.0
46597,1,83.0
46599,1,41.0
46601,1,11.0
46603,1,26.0
46604,1,9.0
46605,1,8.0
46606,1,29.0
46607,1,8.0
46608,1,73.0
46609,1,48.0
46610,1,5.0
46616,1,52.0
46619,1,99.0
46620,1,7.0
46621,1,86.0
46622,1,94.0
46623,1,52.0
46625,1,49.0
46626,1,8.0
46629,1,17.0
46632,1,100.0
46635,1,9.0
46636,1,10.0
46637,1,92.0
