uid,variant_number,total_active_mins,gender
42553,1,12664.0,male
42554,1,477.0,male
42555,1,79.0,male
42556,1,7.0,male
42557,1,366.0,male
42558,1,58.0,male
42559,1,89.0,male
42560,1,1455.0,male
42561,1,30.0,male
42562,1,199.0,female
42563,1,192.0,male
42564,1,9.0,male
42565,1,99.0,female
42566,1,22.0,male
42567,1,4979.0,female
42568,1,413.0,female
42569,1,14.0,male
42570,1,4.0,unknown
42571,1,71.0,male
42572,1,873.0,male
42573,1,204.0,male
42574,1,100.0,female
42575,1,35.0,male
42576,1,18.0,female
42577,1,7.0,unknown
42578,1,558.0,female
42579,1,35.0,male
42580,1,121.0,unknown
42581,1,11.0,male
42582,1,31.0,male
42583,1,1.0,unknown
42584,1,55.0,male
42585,1,848.0,male
42586,1,17.0,female
42587,1,307.0,female
42588,1,2.0,male
42589,1,20.0,male
42590,1,106.0,female
42591,1,614.0,male
42592,1,56.0,male
42593,1,3.0,male
42594,1,25.0,unknown
42595,1,1639.0,unknown
42596,1,347.0,male
42597,1,129.0,male
42598,1,434.0,male
42599,1,106.0,unknown
42600,1,1.0,female
42601,1,20.0,unknown
42602,1,404.0,unknown
42603,1,257.0,male
42605,1,72.0,male
42606,1,49.0,male
42607,1,11.0,male
42608,1,752.0,male
42609,1,46.0,male
42610,1,34.0,female
42611,1,324.0,male
42612,1,101.0,male
42614,1,36.0,female
42616,1,1.0,unknown
42617,1,13.0,female
42618,1,349.0,male
42619,1,2948.0,female
42620,1,10.0,male
42621,1,15.0,female
42622,1,24.0,male
42623,1,586.0,female
42624,1,40.0,female
42625,1,8.0,male
42626,1,89.0,male
42627,1,304.0,male
42628,1,32.0,male
42629,1,1.0,female
42630,1,7.0,male
42632,1,26.0,male
42633,1,78.0,male
42634,1,155.0,male
42635,1,765.0,female
42636,1,74.0,male
42637,1,27.0,female
42638,1,1189.0,unknown
42639,1,4627.0,male
42640,1,32.0,female
42641,1,21.0,female
42642,1,11.0,male
42643,1,88.0,male
42644,1,378.0,male
42645,1,147.0,male
42646,1,9.0,unknown
42648,1,19.0,female
42650,1,137.0,female
42652,1,220.0,male
42653,1,430.0,unknown
42654,1,316.0,male
42655,1,158.0,male
42656,1,13.0,male
42657,1,16.0,unknown
42658,1,54.0,female
42659,1,48.0,female
42660,1,6.0,male
42661,1,81.0,unknown
42662,1,36.0,female
42663,1,714.0,female
42665,1,511.0,female
42666,1,7751.0,male
42667,1,136.0,male
42668,1,21.0,male
42669,1,764.0,male
42670,1,129.0,unknown
42671,1,13.0,female
42672,1,124.0,male
42673,1,15.0,unknown
42674,1,34.0,male
42675,1,4329.0,male
42676,1,5534.0,unknown
42677,1,9.0,unknown
42678,1,68.0,unknown
42679,1,44.0,male
42680,1,43.0,male
42684,1,25.0,male
42685,1,26.0,male
42686,1,52.0,male
42687,1,51.0,female
42688,1,5.0,female
42689,1,26.0,unknown
42690,1,216.0,male
42691,1,247.0,male
42692,1,7.0,male
42693,1,161.0,unknown
42694,1,351.0,female
42695,1,34.0,male
42696,1,239.0,male
42697,1,7.0,unknown
42699,1,8857.0,unknown
42700,1,145.0,male
42701,1,206.0,male
42702,1,32.0,male
42703,1,107.0,male
42704,1,120122.0,male
42705,1,438.0,unknown
42706,1,765.0,male
42707,1,403.0,male
42708,1,281.0,unknown
42709,1,25.0,female
42710,1,15.0,male
42712,1,2.0,female
42713,1,35.0,female
42714,1,83.0,male
42716,1,30.0,male
42717,1,22.0,male
42718,1,231.0,female
42719,1,235.0,unknown
42720,1,48.0,female
42722,1,42.0,female
42723,1,55.0,female
42724,1,46.0,female
42725,1,415.0,male
42727,1,50.0,unknown
42728,1,128.0,male
42729,1,57.0,male
42730,1,12.0,female
42731,1,237.0,female
42732,1,38.0,female
42733,1,22.0,female
42734,1,85.0,unknown
42735,1,12.0,male
42736,1,28.0,unknown
42737,1,5.0,unknown
42738,1,4.0,male
42739,1,217.0,female
42740,1,105.0,unknown
42741,1,47.0,female
42742,1,60.0,female
42743,1,98.0,unknown
42744,1,24.0,female
42745,1,56.0,male
42746,1,28.0,female
42747,1,14.0,unknown
42748,1,1830.0,male
42749,1,55.0,unknown
42750,1,37.0,male
42751,1,193.0,male
42752,1,84.0,male
42753,1,32.0,male
42754,1,25.0,male
42755,1,967.0,male
42756,1,226.0,male
42757,1,93.0,male
42758,1,15.0,female
42761,1,1.0,female
42762,1,47.0,male
42763,1,1271.0,male
42764,1,29.0,male
42765,1,2483.0,male
42766,1,967.0,female
42767,1,49.0,male
42768,1,164.0,male
42769,1,63.0,male
42770,1,350.0,male
42771,1,194.0,male
42772,1,31.0,male
42773,1,215.0,male
42774,1,26.0,female
42776,1,94.0,male
42779,1,29.0,male
42780,1,138.0,male
42781,1,20.0,unknown
42782,1,384.0,male
42783,1,16.0,male
42784,1,13.0,male
42785,1,10.0,unknown
42786,1,290.0,male
42787,1,716.0,male
42788,1,16.0,female
42789,1,327.0,male
42790,1,34.0,male
42791,1,19.0,male
42792,1,124.0,male
42793,1,156.0,male
42794,1,28.0,male
42796,1,39.0,male
42797,1,385.0,male
42798,1,9.0,male
42799,1,19.0,male
42800,1,72.0,male
42801,1,33.0,male
42802,1,394.0,female
42805,1,81.0,male
42806,1,7.0,female
42807,1,26.0,unknown
42808,1,5.0,male
42809,1,41.0,female
42810,1,478.0,male
42811,1,4.0,unknown
42812,1,37.0,unknown
42813,1,29.0,male
42814,1,10.0,female
42815,1,376.0,female
42816,1,22.0,unknown
42818,1,1230.0,male
42820,1,1.0,female
42821,1,34.0,male
42822,1,3850.0,male
42823,1,6.0,male
42824,1,165.0,female
42825,1,68.0,female
42826,1,26.0,male
42827,1,853.0,male
42828,1,393.0,male
42829,1,36.0,male
42830,1,14.0,female
42831,1,1140.0,male
42832,1,5.0,female
42833,1,3.0,male
42834,1,14.0,male
42835,1,5.0,male
42836,1,16.0,male
42837,1,1555.0,male
42838,1,921.0,male
42839,1,78.0,female
42841,1,48.0,male
42842,1,27.0,male
42843,1,442.0,female
42844,1,46.0,male
42845,1,78.0,unknown
42846,1,10.0,unknown
42847,1,53.0,female
42848,1,99.0,unknown
42849,1,11871.0,female
42850,1,131.0,male
42851,1,47.0,female
42852,1,108.0,male
42853,1,767.0,male
42854,1,545.0,female
42855,1,145.0,female
42856,1,11.0,unknown
42857,1,14.0,male
42858,1,249.0,male
42859,1,18.0,male
42860,1,45.0,male
42861,1,579.0,male
42862,1,1698.0,unknown
42864,1,12.0,female
42865,1,76.0,male
42866,1,29.0,male
42867,1,14974.0,male
42868,1,48.0,male
42869,1,171.0,male
42870,1,144.0,female
42871,1,521.0,unknown
42872,1,43.0,female
42873,1,5.0,male
42875,1,3.0,unknown
42876,1,123.0,male
42879,1,1370.0,female
42880,1,111.0,male
42881,1,51.0,male
42882,1,14.0,male
42884,1,93.0,female
42885,1,2422.0,male
42886,1,107.0,male
42887,1,140.0,female
42888,1,135.0,female
42889,1,544.0,male
42890,1,128.0,female
42891,1,239.0,male
42892,1,630.0,male
42893,1,134.0,female
42894,1,2.0,male
42895,1,26.0,female
42896,1,329.0,male
42897,1,1753.0,female
42898,1,1390.0,male
42899,1,71.0,female
42900,1,2.0,male
42901,1,1027.0,male
42902,1,8.0,male
42903,1,98.0,female
42904,1,9.0,female
42905,1,29.0,female
42906,1,8079.0,male
42907,1,42.0,male
42908,1,89.0,female
42909,1,6.0,male
42910,1,50.0,male
42911,1,22.0,male
42912,1,1695.0,male
42913,1,82.0,unknown
42914,1,259.0,male
42915,1,27.0,female
42917,1,124.0,unknown
42918,1,20.0,female
42919,1,143.0,male
42920,1,19.0,unknown
42921,1,624.0,male
42922,1,9.0,female
42923,1,153.0,female
42924,1,74.0,unknown
42925,1,126.0,male
42926,1,356.0,male
42927,1,24.0,unknown
42928,1,9230.0,unknown
42929,1,114.0,male
42931,1,3414.0,male
42932,1,12.0,female
42933,1,74.0,male
42934,1,66.0,male
42935,1,72.0,unknown
42936,1,26.0,female
42937,1,359.0,unknown
42938,1,7.0,unknown
42939,1,23.0,unknown
42940,1,5.0,female
42941,1,28.0,male
42942,1,335.0,unknown
42943,1,7.0,male
42944,1,130.0,female
42945,1,597.0,male
42946,1,8.0,male
42947,1,21.0,unknown
42948,1,52.0,unknown
42949,1,8.0,female
42950,1,57.0,female
42951,1,128.0,male
42952,1,31.0,unknown
42953,1,62.0,male
42954,1,285.0,male
42955,1,52.0,male
42956,1,14.0,male
42957,1,40.0,female
42958,1,58.0,female
42959,1,15.0,female
42960,1,319.0,female
42962,1,7.0,female
42963,1,80.0,female
42964,1,450.0,female
42965,1,47.0,male
42969,1,66.0,male
42970,1,145.0,male
42971,1,47.0,unknown
42972,1,108.0,male
42973,1,568.0,male
42974,1,3490.0,male
42975,1,351.0,male
42976,1,37.0,male
42977,1,164.0,male
42978,1,24.0,unknown
42979,1,15.0,male
42980,1,48.0,male
42981,1,15.0,male
42982,1,18.0,male
42983,1,386.0,unknown
42985,1,29.0,male
42986,1,443.0,male
42987,1,23.0,unknown
42988,1,29.0,unknown
42989,1,110.0,female
42990,1,14.0,male
42991,1,9.0,male
42992,1,24.0,female
42993,1,354.0,male
42994,1,1386.0,unknown
42995,1,855.0,male
42996,1,27.0,male
42997,1,13.0,male
42998,1,5.0,male
42999,1,107.0,female
43000,1,2007.0,unknown
43001,1,24.0,male
43002,1,6.0,male
43003,1,13.0,male
43004,1,71.0,male
43005,1,26.0,female
43007,1,380.0,male
43008,1,104.0,male
43009,1,125.0,male
43010,1,27.0,male
43011,1,62.0,male
43012,1,19.0,female
43013,1,6.0,male
43014,1,10421.0,male
43015,1,4873.0,male
43017,1,55.0,unknown
43018,1,17.0,female
43019,1,11.0,male
43020,1,82.0,female
43021,1,154.0,male
43022,1,37.0,unknown
43023,1,14.0,female
43024,1,36.0,male
43025,1,59.0,male
43026,1,32.0,male
43027,1,630.0,female
43028,1,81.0,male
43029,1,48.0,male
43030,1,25.0,male
43032,1,35.0,male
43033,1,55.0,male
43034,1,1779.0,female
43036,1,165.0,unknown
43037,1,19.0,male
43038,1,52.0,male
43039,1,90.0,male
43040,1,1206.0,male
43041,1,112.0,male
43043,1,11.0,unknown
43044,1,180.0,female
43045,1,72.0,male
43047,1,36.0,male
43048,1,203.0,male
43049,1,3.0,female
43050,1,3.0,male
43051,1,7.0,female
43052,1,844.0,male
43053,1,30.0,female
43054,1,245.0,female
43055,1,25.0,female
43056,1,54.0,unknown
43057,1,60.0,male
43058,1,229.0,male
43059,1,55.0,unknown
43060,1,633.0,male
43061,1,30.0,male
43062,1,114.0,male
43063,1,43.0,female
43065,1,36.0,female
43066,1,793.0,male
43067,1,204.0,male
43068,1,215.0,unknown
43069,1,47.0,female
43070,1,58.0,male
43071,1,1180.0,male
43072,1,68.0,male
43073,1,11.0,female
43074,1,7.0,male
43075,1,7.0,unknown
43076,1,3.0,male
43078,1,44.0,male
43079,1,10.0,unknown
43080,1,40.0,male
43081,1,112.0,male
43082,1,26.0,unknown
43084,1,64.0,female
43085,1,335.0,female
43086,1,52.0,female
43087,1,34.0,female
43088,1,65.0,male
43089,1,276.0,female
43090,1,36.0,female
43091,1,6.0,male
43092,1,1901.0,male
43093,1,54.0,male
43095,1,19.0,male
43096,1,216.0,male
43097,1,75.0,female
43098,1,303.0,male
43099,1,749.0,male
43100,1,22.0,male
43101,1,255.0,male
43102,1,402.0,male
43103,1,46.0,male
43104,1,346.0,male
43105,1,155.0,male
43106,1,30.0,unknown
43107,1,200.0,female
43108,1,22.0,unknown
43109,1,168.0,male
43110,1,133.0,male
43111,1,134.0,male
43112,1,111.0,male
43113,1,6007.0,male
43114,1,57.0,female
43115,1,86.0,female
43116,1,1185.0,male
43117,1,265.0,female
43118,1,3.0,male
43119,1,20.0,male
43120,1,46.0,unknown
43121,1,13.0,unknown
43122,1,61.0,male
43123,1,67.0,unknown
43124,1,1214.0,male
43126,1,153.0,male
43127,1,41.0,unknown
43128,1,141.0,male
43129,1,54.0,female
43130,1,10.0,male
43131,1,144.0,female
43132,1,142.0,male
43133,1,1028.0,unknown
43134,1,58.0,male
43135,1,179.0,male
43136,1,1874.0,male
43137,1,99.0,unknown
43138,1,209.0,male
43139,1,159.0,female
43140,1,2.0,male
43141,1,22.0,unknown
43142,1,43.0,male
43143,1,79.0,unknown
43144,1,1062.0,male
43145,1,2.0,female
43146,1,26.0,male
43147,1,134.0,female
43148,1,43.0,male
43149,1,12.0,female
43150,1,1632.0,female
43151,1,2808.0,female
43152,1,161.0,female
43153,1,7.0,male
43154,1,103.0,unknown
43155,1,69.0,male
43156,1,2.0,female
43157,1,1.0,male
43158,1,67.0,male
43159,1,30.0,male
43160,1,3.0,female
43161,1,3.0,female
43162,1,15.0,unknown
43163,1,54.0,male
43164,1,67.0,unknown
43165,1,116.0,female
43166,1,75.0,male
43167,1,10.0,male
43168,1,1112.0,male
43169,1,1.0,female
43170,1,2.0,male
43171,1,1443.0,male
43173,1,80.0,unknown
43174,1,56.0,female
43175,1,728.0,unknown
43176,1,1830.0,female
43177,1,29.0,male
43178,1,83.0,female
43179,1,150.0,male
43180,1,496.0,male
43182,1,80.0,male
43183,1,54.0,female
43184,1,184.0,unknown
43185,1,38.0,unknown
43186,1,17.0,male
43187,1,41.0,unknown
43188,1,282.0,male
43189,1,64.0,male
43190,1,60.0,male
43191,1,46.0,unknown
43192,1,44.0,male
43193,1,76.0,female
43194,1,11.0,unknown
43195,1,19.0,unknown
43196,1,273.0,male
43197,1,51.0,unknown
43198,1,37.0,male
43199,1,301.0,male
43200,1,17.0,male
43202,1,6.0,male
43204,1,41.0,male
43205,1,98.0,male
43207,1,10.0,female
43208,1,8.0,unknown
43209,1,725.0,male
43210,1,174.0,female
43211,1,71.0,male
43212,1,28.0,female
43213,1,70.0,unknown
43214,1,47.0,male
43215,1,165.0,male
43216,1,78.0,male
43217,1,59.0,unknown
43218,1,8.0,female
43219,1,214.0,male
43220,1,152.0,unknown
43221,1,17.0,unknown
43222,1,33.0,female
43223,1,70.0,unknown
43224,1,116.0,female
43225,1,1566.0,male
43226,1,142.0,male
43227,1,48.0,female
43228,1,1.0,unknown
43229,1,10.0,male
43230,1,6.0,male
43231,1,14.0,female
43232,1,76.0,male
43233,1,891.0,male
43234,1,122.0,male
43235,1,196.0,male
43236,1,2.0,male
43237,1,117.0,male
43239,1,103.0,male
43240,1,149.0,male
43241,1,806.0,female
43242,1,24.0,unknown
43243,1,81.0,male
43244,1,199.0,male
43246,1,145.0,male
43247,1,98.0,male
43248,1,116.0,unknown
43249,1,55.0,female
43250,1,6.0,female
43251,1,54.0,male
43252,1,5.0,male
43253,1,66.0,unknown
43254,1,61.0,female
43255,1,160.0,unknown
43256,1,34.0,unknown
43257,1,694.0,female
43258,1,1.0,unknown
43259,1,79.0,female
43262,1,244.0,unknown
43264,1,34.0,unknown
43265,1,3.0,female
43266,1,3.0,male
43267,1,2.0,male
43268,1,90.0,male
43269,1,174.0,male
43271,1,297.0,unknown
43272,1,346.0,male
43273,1,61.0,male
43274,1,38.0,male
43275,1,126.0,unknown
43276,1,28.0,unknown
43277,1,47.0,female
43278,1,37.0,female
43279,1,150.0,male
43280,1,100.0,female
43281,1,250.0,unknown
43282,1,62.0,unknown
43283,1,6.0,female
43284,1,830.0,male
43285,1,25.0,male
43286,1,1066.0,male
43287,1,53.0,male
43288,1,24.0,male
43289,1,138.0,male
43290,1,168.0,unknown
43291,1,16.0,female
43292,1,607.0,unknown
43293,1,251.0,unknown
43294,1,11.0,male
43295,1,1796.0,male
43297,1,57.0,female
43299,1,620.0,male
43300,1,398.0,female
43301,1,240.0,male
43302,1,13.0,male
43303,1,11.0,female
43304,1,1954.0,male
43305,1,56.0,male
43306,1,65.0,male
43307,1,122.0,male
43308,1,34.0,male
43309,1,226.0,male
43310,1,26.0,female
43311,1,172.0,male
43312,1,1.0,female
43313,1,2.0,male
43314,1,115.0,female
43315,1,32.0,unknown
43316,1,50.0,male
43317,1,81.0,male
43318,1,76.0,male
43320,1,52.0,female
43321,1,14.0,male
43322,1,4379.0,female
43323,1,143.0,female
43325,1,13.0,male
43326,1,29.0,female
43327,1,544.0,female
43328,1,34.0,male
43329,1,44.0,male
43330,1,316.0,male
43331,1,326.0,female
43332,1,36.0,unknown
43333,1,38.0,male
43334,1,9.0,male
43335,1,11.0,unknown
43336,1,65.0,male
43337,1,1.0,male
43338,1,211.0,female
43339,1,2259.0,male
43340,1,150.0,male
43341,1,1.0,male
43342,1,27.0,unknown
43343,1,11.0,female
43344,1,286.0,female
43345,1,21.0,male
43347,1,144.0,female
43348,1,40.0,female
43349,1,41.0,unknown
43350,1,92.0,male
43351,1,111.0,unknown
43352,1,14.0,male
43353,1,367.0,female
43354,1,13.0,male
43355,1,5.0,unknown
43356,1,52.0,male
43357,1,7.0,male
43358,1,198.0,female
43359,1,288.0,male
43360,1,177.0,female
43361,1,242.0,male
43362,1,78.0,female
43363,1,82.0,male
43364,1,8.0,male
43365,1,78.0,unknown
43366,1,109.0,male
43367,1,75.0,male
43368,1,11584.0,male
43369,1,99.0,male
43370,1,16.0,male
43371,1,21.0,male
43372,1,1.0,male
43373,1,6.0,male
43374,1,43.0,male
43375,1,93.0,female
43376,1,614.0,male
43377,1,27.0,male
43379,1,111.0,male
43380,1,6.0,female
43382,1,13.0,female
43383,1,65.0,male
43384,1,222.0,male
43385,1,2.0,unknown
43386,1,33.0,male
43387,1,2.0,male
43388,1,2.0,male
43389,1,24.0,male
43390,1,393.0,male
43391,1,31.0,unknown
43392,1,9.0,female
43393,1,6.0,female
43394,1,41.0,unknown
43395,1,385.0,male
43396,1,59.0,male
43397,1,62.0,male
43398,1,766.0,male
43399,1,244.0,male
43400,1,177.0,male
43401,1,19.0,male
43402,1,253.0,female
43403,1,147.0,male
43404,1,843.0,male
43405,1,330.0,unknown
43406,1,2324.0,male
43407,1,175.0,female
43408,1,257.0,unknown
43409,1,75.0,female
43410,1,190.0,unknown
43411,1,26.0,unknown
43412,1,3271.0,male
43413,1,1037.0,female
43415,1,30.0,male
43416,1,22.0,female
43417,1,73.0,male
43419,1,55.0,male
43420,1,90.0,unknown
43421,1,1.0,male
43422,1,45.0,male
43423,1,9.0,male
43424,1,6.0,male
43425,1,35.0,male
43426,1,225.0,male
43427,1,21.0,male
43428,1,6.0,female
43429,1,45.0,male
43430,1,32.0,unknown
43431,1,17.0,female
43434,1,1.0,female
43435,1,458.0,female
43436,1,30.0,male
43437,1,1749.0,male
43438,1,24.0,male
43439,1,39.0,male
43440,1,71.0,male
43441,1,384.0,male
43442,1,121.0,male
43444,1,58.0,female
43445,1,34.0,unknown
43447,1,1051.0,female
43448,1,165.0,male
43449,1,241.0,female
43450,1,4682.0,female
43451,1,170.0,male
43452,1,158.0,male
43453,1,11.0,unknown
43454,1,915.0,male
43455,1,123.0,unknown
43456,1,282.0,male
43457,1,27.0,unknown
43458,1,4908.0,male
43459,1,18.0,female
43460,1,68.0,male
43461,1,130.0,unknown
43462,1,256.0,male
43463,1,6532.0,male
43464,1,1386.0,male
43465,1,2.0,male
43467,1,252.0,male
43468,1,56.0,male
43469,1,23.0,unknown
43470,1,81.0,unknown
43471,1,440.0,male
43472,1,105.0,female
43474,1,260.0,female
43475,1,38.0,female
43476,1,115.0,male
43477,1,27.0,male
43478,1,37.0,female
43479,1,143.0,male
43480,1,134.0,female
43481,1,11.0,unknown
43482,1,10.0,male
43483,1,210.0,male
43484,1,265.0,female
43485,1,83.0,female
43486,1,31.0,female
43487,1,976.0,male
43488,1,577.0,male
43489,1,38.0,female
43490,1,49.0,unknown
43491,1,516.0,male
43492,1,254.0,male
43493,1,549.0,male
43494,1,52.0,female
43495,1,7.0,female
43496,1,506.0,male
43497,1,98.0,female
43498,1,38.0,female
43500,1,264.0,female
43501,1,8421.0,unknown
43502,1,31.0,male
43503,1,324983.0,female
43504,1,52.0,male
43505,1,108.0,unknown
43506,1,61.0,female
43507,1,292.0,female
43508,1,125.0,female
43509,1,195.0,male
43510,1,53.0,male
43511,1,300.0,male
43512,1,2001.0,male
43513,1,70.0,male
43514,1,61.0,male
43515,1,9.0,male
43517,1,233.0,female
43519,1,244.0,male
43520,1,21.0,unknown
43521,1,5.0,unknown
43522,1,1747.0,female
43523,1,88.0,unknown
43524,1,22.0,unknown
43525,1,230.0,male
43526,1,414.0,unknown
43527,1,17.0,female
43528,1,30.0,male
43529,1,73.0,male
43530,1,125.0,unknown
43531,1,10.0,male
43532,1,4.0,female
43533,1,1.0,male
43534,1,105.0,male
43535,1,24.0,female
43536,1,49.0,male
43537,1,19.0,female
43538,1,362.0,male
43539,1,70.0,female
43540,1,6498.0,male
43541,1,6.0,male
43542,1,12.0,female
43543,1,7.0,male
43545,1,52.0,male
43546,1,1.0,unknown
43547,1,8.0,female
43548,1,100.0,male
43549,1,223.0,male
43550,1,109.0,female
43551,1,189.0,male
43552,1,352.0,female
43553,1,97.0,female
43554,1,79.0,female
43555,1,349.0,unknown
43556,1,326.0,female
43557,1,65.0,male
43560,1,338.0,male
43561,1,40.0,female
43562,1,317.0,male
43563,1,90.0,male
43564,1,40.0,female
43565,1,65.0,male
43566,1,221.0,male
43567,1,1411.0,unknown
43568,1,4800.0,male
43569,1,7.0,male
43570,1,17.0,male
43571,1,15.0,male
43572,1,5.0,male
43573,1,2504.0,male
43574,1,2.0,male
43575,1,50.0,male
43576,1,450.0,male
43577,1,5.0,female
43578,1,452.0,female
43579,1,24.0,male
43580,1,100.0,male
43581,1,103.0,female
43582,1,24.0,male
43583,1,928.0,female
43584,1,2991.0,male
43586,1,43.0,male
43587,1,3.0,male
43588,1,96.0,female
43589,1,13040.0,male
43590,1,83.0,male
43591,1,11.0,female
43592,1,8.0,female
43593,1,30.0,male
43594,1,57.0,female
43595,1,6.0,unknown
43596,1,67.0,male
43597,1,53.0,male
43598,1,2477.0,male
43599,1,101.0,female
43600,1,219.0,male
43601,1,17.0,female
43602,1,1185.0,female
43603,1,32.0,male
43604,1,29.0,male
43605,1,86.0,female
43606,1,48.0,male
43607,1,305.0,male
43608,1,75.0,male
43609,1,471.0,male
43610,1,139.0,male
43611,1,2.0,female
43612,1,7.0,unknown
43613,1,137.0,female
43614,1,543.0,male
43615,1,1118.0,male
43617,1,31.0,female
43618,1,68.0,male
43619,1,44.0,male
43620,1,75.0,female
43621,1,40.0,male
43622,1,131.0,male
43623,1,58.0,male
43624,1,78.0,male
43625,1,3.0,male
43626,1,24.0,female
43627,1,198.0,male
43628,1,1069.0,male
43629,1,55.0,male
43630,1,281.0,male
43631,1,13.0,male
43632,1,213.0,male
43633,1,309.0,female
43634,1,25.0,unknown
43635,1,52.0,male
43636,1,136.0,male
43637,1,659.0,male
43638,1,1270.0,male
43639,1,14.0,unknown
43640,1,1.0,unknown
43641,1,4517.0,unknown
43642,1,178.0,female
43643,1,8.0,male
43644,1,456.0,female
43645,1,210.0,unknown
43646,1,20.0,unknown
43647,1,88.0,female
43648,1,64.0,male
43649,1,18.0,female
43650,1,9.0,female
43651,1,166.0,female
43652,1,192.0,female
43653,1,73.0,male
43654,1,18.0,female
43655,1,24.0,female
43656,1,16.0,male
43657,1,34.0,male
43658,1,134.0,male
43659,1,27.0,male
43660,1,1516.0,male
43661,1,1.0,female
43662,1,532.0,male
43663,1,2.0,unknown
43664,1,321.0,unknown
43665,1,155.0,male
43666,1,23.0,male
43667,1,622.0,female
43668,1,123.0,male
43669,1,606.0,male
43670,1,86.0,male
43671,1,5.0,female
43672,1,5.0,unknown
43673,1,8.0,female
43674,1,11.0,female
43675,1,96.0,unknown
43676,1,294.0,male
43677,1,69.0,female
43678,1,47.0,female
43679,1,66.0,unknown
43680,1,199.0,male
43682,1,88.0,male
43683,1,6.0,female
43684,1,79.0,female
43685,1,42.0,female
43687,1,427.0,female
43688,1,431.0,male
43689,1,211.0,male
43690,1,2483.0,female
43691,1,9.0,male
43692,1,65.0,male
43693,1,17.0,female
43694,1,662.0,male
43695,1,29.0,male
43696,1,475.0,unknown
43698,1,120695.0,male
43699,1,7515.0,male
43700,1,3785.0,male
43701,1,130.0,female
43702,1,268.0,male
43703,1,169.0,male
43704,1,17.0,female
43705,1,366.0,female
43706,1,86.0,female
43707,1,2103.0,female
43708,1,1.0,female
43709,1,196.0,male
43710,1,2794.0,male
43711,1,301.0,female
43712,1,17.0,female
43713,1,23.0,male
43714,1,206.0,male
43715,1,39.0,unknown
43716,1,80.0,unknown
43717,1,147.0,unknown
43718,1,127.0,male
43720,1,6.0,male
43721,1,3137.0,male
43722,1,119.0,male
43723,1,80.0,female
43724,1,19.0,male
43725,1,9.0,male
43726,1,22.0,female
43727,1,9.0,male
43728,1,2334.0,male
43729,1,160.0,female
43730,1,22.0,male
43731,1,146.0,unknown
